Item ID, ,Top Item,Description,URL,Campaign,Content Provider,Viewable Impressions,vCTR,Clicks,Actual CPC,vCPM,Conversion Rate,Conversion Rate (Clicks),Conversions,CPA,Spent,Item Value, 
3014140290,#NAME?,FDA Approved Weight Loss Drugs Are Here (They May Surprise Many),,https://linkwords.io/?utm_source=taboola&cn=tb-lan-weight-loss-meds-mb-gg-qk-1-al2&utm_campaign=%7Bcampaign_id%7D&imp=49006&pxid=None&om_bs=QIWbB58bRjTW23vABoxkARlUC16qI_w5JoC_6OEfahtOo93G_1UQ-Epacs5brrPKXuA1c3uYeOgu0uk6p7TnRb3beOXztTl_uwdBcr7cTpP5dlMCDom6C7sXMZlK81alqnQyXAoYdbetL5ahg0wIhCmj5lsBFW-X1pzfo4jz&click_track_url=%2F%2Ftrc.taboola.com%2F1070267%2Flog%2F3%2Funip%3Fen%3DClick&compkey=,tb-lan-weight-loss-meds-mb-gg-qk-1-al2,health_5,"2,869,299",1.13%,"32,512",$0.510,$5.74,17.82%,17.80%,"5,793",$2.84,"$16,462.89",$0.46,
-,#NAME?,"Woman who received J&J vaccine says she ""made the right decision""",,https://insight.adsrvr.org/track/clk?imp=f5acc254-22a5-49d0-a26a-578ab2bb8bf4&ag=z2rvynq&sfe=12e16daf&sig=EaLs6Zgl-bwxagrwF9wmCXGNkSEsa3U7KmKXfSqu9nQ.&crid=bb11qa42&cf=2259168&fq=0&t=1&td_s=www.espn.com&rcats=tmc&mcat=dv-51001818&mste=&mfld=4&mssi=None&mfsi=lslq3l8i8b&sv=taboola&uhow=1&agsa=&wp=${AUCTION_PRICE}&rgco=United%20States&rgre=North%20Carolina&rgme=517&rgci=Charlotte&rgz=28212&dt=Mobile&osf=Android&os=Android90&br=Chrome&svpid=1201218&rlangs=en&mlang=&did=9850229&rcxt=Other&tmpc=18.53&vrtd=&osi=&osv=&daid=&dnr=0&vpb=&c=OAFQAVgFeG-AAQGIAQM.&dur=CiYKDWNoYXJnZS1hbGwtMTciFQjv__________8BEghpYXhkMDAxYQoaCgc0MmFiNjFtIg8IwY23ARIIdHRkYWJzZWcKMAoMY2hhcmdlLWFsbC0xIiAI____________ARITdHRkX2RhdGFfZXhjbHVzaW9ucwo-CiFjaGFyZ2UtbWF4RG91YmxlVmVyaWZ5QnJhbmRTYWZldHkiGQjb__________8BEgxkb3VibGV2ZXJpZnk.&durs=s79CNS&crrelr=&npt=4&svscid=490751894&mk=Motorola&mdl=Moto%20G7%20Play&adpt=tb_ltaboola&ipl=490751894&pcm=1&ict=CellularNetworkUnknown&said=5668724327553904550&auct=1&us_privacy=1---&r=https://ad.doubleclick.net/ddm/trackclk/N1395.284566THETRADEDESK/B22602652.303232420;dc_trk_aid=495984079;dc_trk_cid=150561989;dc_lat=;dc_rdid=;tag_for_child_directed_treatment=;tfua=;gdpr=0;gdpr_consent=;ltd=,TheTradeDesk - Safe- Always On,TheTradeDesk - Default Seat,"1,652,502",0.48%,"7,914",$2.070,$9.93,0.00%,0.00%,0,$0.00,"$16,411.34",$1.31,
3009925642,#NAME?,${region:capitalized}$: Get Paid To Install Solar Panels + Generac Battery For No Cost At Install,This new program pays homeowners thousands after install of Solar Panels + Generac Battery for No Cost at install*. Take this 30 sec quiz to see how much you qualify for.  ,https://my.solarpowerprograms.us/survey/getpaidtogosolar,All Regions - Mobile -  6.27 - BROAD no chicago,Guru Digital Direct - Powerhome Solar - SC,"2,689,098",0.51%,"13,724",$1.200,$6.10,2.23%,2.05%,306,$53.59,"$16,398.87",$0.63,
3012064699,#NAME?,${city:capitalized}$ in Aufregung: Cannabidiol-Drops machen Orthopäden sprachlos - Jetzt Lesen!,,https://de.heute-vital.com/1ffb7b26-4f41-49f2-8a00-e2f010889956,D-06 #GUM# DESKTOP **HIGH** 29.06.,GPM Solutions GUM - SC,"19,846,118",0.18%,"36,583",$0.440,$0.82,0.55%,0.55%,200,$81.02,"$16,203.56",$0.25,
2966783285,#NAME?,iPhone Users Don't Forget To Do This Before ${dayofweek:capitalized}$,Most iPhone owners don't know this one security tip (Do this now),https://brightlifestyle.org/the-incredible-new-tab/?site=%7Bsite%7D&site_id=%7Bsite_id%7D&title=%7Btitle%7D&platform=%7Bplatform%7D&campaign_id=%7Bcampaign_id%7D&click_id=%7Bclick_id%7D&thumbnail=%7Bthumbnail%7D&cpid=b069aa12-678f-4c94-b419-15a39afe517c,Taboola Direct Tracking - Global - iPhone - USA - Brightlife - Description - December20 - 5f2d16bfcdd13,Just Develop It - AV 2 - SC,"5,652,802",1.07%,"60,300",$0.270,$2.85,0.52%,0.52%,316,$51.04,"$16,128.71",$0.33,
-,#NAME?,"Woman who received J&J vaccine says she ""made the right decision""",,"https://insight.adsrvr.org/track/clk?imp=4a83412a-5944-4d35-b0ef-a6f90bb8fe1e&ag=8ojraqx&sfe=12e1685f&sig=Gg-gZd97PKT2FQ_subo3pIEcwPeqlcFWbqwMnMLhQEY.&crid=owtq9fpy&cf=2259168&fq=0&t=1&td_s=www.espn.com&rcats=tmc,usw&mcat=dv-51001818&mste=&mfld=4&mssi=None&mfsi=rxbshewtjs&sv=taboola&uhow=1&agsa=&wp=${AUCTION_PRICE}&rgco=United%20States&rgre=New%20Jersey&rgme=501&rgci=Riverdale&rgz=07457&dt=Mobile&osf=iOS&os=iOS144&br=Safari&svpid=1201218&rlangs=en&mlang=&did=9850229&rcxt=Other&tmpc=&vrtd=&osi=&osv=&daid=&dnr=0&vpb=&c=OAFQAVgFeG-AAQGIAQM.&dur=CiYKDWNoYXJnZS1hbGwtMTgiFQju__________8BEghpYXhkMDAyYwojCgdsYTJkMHYxENUrIhUIxI_WhAESDWRyMzBzaGFyZXRoaXMKMAoMY2hhcmdlLWFsbC0xIiAI____________ARITdHRkX2RhdGFfZXhjbHVzaW9ucwo-CiFjaGFyZ2UtbWF4RG91YmxlVmVyaWZ5QnJhbmRTYWZldHkiGQjb__________8BEgxkb3VibGV2ZXJpZnkQ1Ss.&durs=8pjiz8&crrelr=&npt=1&svscid=504161725&mk=Apple&mdl=iPhone&adpt=tb_ltaboola&ipl=504161725&pcm=1&ict=WiFi&said=75816542507499742&auct=1&us_privacy=1---&r=https://ad.doubleclick.net/ddm/trackclk/N1395.284566THETRADEDESK/B22602652.303232423;dc_trk_aid=495984082;dc_trk_cid=150561992;dc_lat=;dc_rdid=;tag_for_child_directed_treatment=;tfua=;gdpr=0;gdpr_consent=;ltd=",TheTradeDesk - Safe- Always On,TheTradeDesk - Default Seat,"1,602,106",0.40%,"6,349",$2.510,$9.93,0.00%,0.00%,0,$0.00,"$15,906.93",$1.32,
3003292695,#NAME?,"If You Have More Than $1,000 in the Bank, Make These 6 Moves",,https://www.thepennyhoarder.com/bank-accounts/1000-checking-desktop/,1000-checking-account-4-moves Desktop A,The Penny Hoarder - SC,"2,583,074",1.01%,"26,095",$0.600,$6.10,10.46%,10.01%,"2,730",$5.77,"$15,749.56",$0.73,
-,#NAME?,CDC & FDA paused J&J Vaccine Out of Caution. Here's what you need to know:,,https://insight.adsrvr.org/track/clk?imp=10269661-df24-4f0a-afa2-6831f99f988e&ag=2jg5s9q&sfe=12d1da91&sig=-L97_6koqtmol5qDJN05UBb7wGjIVxQgOC370j6SNHU.&crid=l3vksvym&cf=2259168&fq=0&t=1&td_s=www.fox5dc.com&rcats=y29&mcat=dv-51001818&mste=&mfld=4&mssi=None&mfsi=674o517882&sv=taboola&uhow=54&agsa=&wp=${AUCTION_PRICE}&rgco=United%20States&rgre=Virginia&rgme=511&rgci=Chantilly&rgz=20151&dt=Mobile&osf=iOS&os=iOS144&br=Safari&svpid=722&rlangs=en&mlang=&did=9850259&rcxt=Other&tmpc=&vrtd=&osi=&osv=&daid=&dnr=0&vpb=&c=OAFQAVgFeG-AAQGIAQM.&dur=CiYKDWNoYXJnZS1hbGwtMTgiFQju__________8BEghpYXhkMDAyYwoaCgc3ZXJ5N3E2Ig8IwY23ARIIdHRkYWJzZWcKPgohY2hhcmdlLW1heERvdWJsZVZlcmlmeUJyYW5kU2FmZXR5IhkI2___________ARIMZG91YmxldmVyaWZ5&durs=xEMf1D&crrelr=&npt=1&svscid=532325200&mk=Apple&mdl=iPhone&testid=PCM%28SM%2Fv%3D2%2Fdate%3D20210511%29&adpt=tb_ltaboola&pcm=1&ict=WiFi&said=328299328351955290&auct=1&us_privacy=1---&r=https://ad.doubleclick.net/ddm/trackclk/N1395.284566THETRADEDESK/B22602652.303232411;dc_trk_aid=495984070;dc_trk_cid=150561998;dc_lat=;dc_rdid=;tag_for_child_directed_treatment=;tfua=;gdpr=0;gdpr_consent=;ltd=,TheTradeDesk - Safe- Always On,TheTradeDesk - Default Seat,"1,540,690",0.35%,"5,398",$2.830,$9.92,0.00%,0.00%,0,$0.00,"$15,283.27",$1.27,
3014200569,#NAME?,New Anti-Mosquito Device Is Taking ${region:capitalized}$ By Storm,Mosquitoes Were Eating Me Alive Until A Friend Showed Me This New Anti-Mosquito Light. Not A Single Bite Since I Turned It On!,https://tick.ponira.com/801940dc-4612-4280-b160-33240fd8a62b?site=%7Bsite%7D&site_id=%7Bsite_id%7D&title=%7Btitle%7D&platform=%7Bplatform%7D&campaign_id=%7Bcampaign_id%7D&campaign_item_id=%7Bcampaign_item_id%7D&thumbnail=%7Bthumbnail%7D&campaign_name=%7Bcampaign_name%7D&utm_campaign=%7Bcampaign_name%7D&utm_medium=%7Bsite_id%7D&click_id=%7Bclick_id%7D,cola_SO00061@A1_colapamarket_bug_us_mobile_20210707_t1132_je_ios,Yidian Hudong Tech Co.ltd - 1 - SC,"4,334,475",0.58%,"25,138",$0.600,$3.51,1.37%,1.37%,345,$44.04,"$15,193.64",$0.36,
3014933936,#NAME?,${city:capitalized}$ in Aufregung: Das zahlt die Krankenkasse beim Hörgeräte-Kauf,,https://cdn.spar-radar.de/sparen/?aud_h=2qASJILrO5jgeWhJalVaNz&aud_c=tb2372&utm_content=%7Bcampaign_item_id%7D&utm_publisher_ID=%7Bsite%7D&mkt_tool_id=91db19&utm_term=91db19,de_de_spar-radar_display_taboola_de_hh_sparen_acq_desktop_cw28_audibene-sr-sc_ACT0000034308ACT,Audibene SR - SC,"7,657,108",0.26%,"20,001",$0.740,$1.94,0.00%,0.00%,0,$0.00,"$14,885.47",$0.38,
3015609622,#NAME?,"Gov't Program Gives $42,000 Mortgage Benefit To Veterans",All veterans should take advantage of this. ,https://www.fetcharate.com/pa/?tg_ref=vamotaab,VA Mobile,Andrew Wilder Inc. - Innovative Metrics - Mortgage - SC,"4,184,940",0.57%,"23,671",$0.620,$3.49,1.96%,1.96%,464,$31.50,"$14,617.95",$0.40,
3013814835,#NAME?,"After Elton John Broke Down On Stage, He Revealed Some Upsetting News",,https://affluenttimes.com/elton-john-breaks-down-concert-new-zealand-confession,"1401444|Affluent-times|(POP) smartbid After Elton John Broke Down On Stage, He Revealed Some Upsetting News [US MOBILE]",BMG Affluent Times - US Mobile - SC,"3,143,623",2.58%,"81,023",$0.180,$4.62,0.94%,0.94%,762,$19.06,"$14,527.23",$0.52,
3005905603,#NAME?,Woman Files For Divorce After Seeing This Photo - Can You See Why?,,https://www.misterstory.com/en/18372/,xbl-pt-ridiv-en-us-m-a-c-hb-sb-18372,Story-King - SC,"2,729,457",4.50%,"122,777",$0.120,$5.32,109.11%,103.54%,"133,964",$0.11,"$14,513.29",$0.50,
3005625530,#NAME?,Buick's New Lineup Is Truly Stunning,,https://searchtopics.net/index.php?rgid=127494,Buick_DT2,Nimble 5 - SearchTopics.TB.JPowers.502 (Auto) - SC,"7,150,337",0.31%,"22,206",$0.640,$1.98,31.19%,31.19%,"6,927",$2.05,"$14,186.88",$0.40,
3012798054,#NAME?,"Here’s the Deal With Crepitus, That Cracking Sound Your Joints Make Sometimes",,https://www.self.com/story/joints-popping-crepitus?utm_source=taboola&utm_medium=display&utm_campaign=paid-spon-rinvoq-ra-7872616&utm_brand=self,Drop ID 7872616_Self_ABBVIE_Health-ABBVIE-2021Q1-The Lifestyle-Rinvoq RA_TB Data,Conde Nast Brands - Branded Content - SC,"1,833,118",1.07%,"19,666",$0.720,$7.67,0.01%,0.01%,2,"$7,028.32","$14,056.63",$0.84,
3012513047,#NAME?,The Ingenious Reason There Are No Mosquitoes At Disney World,,https://totalpast.com/anthropology-and-history/bizarre-and-offbeat-news/why-no-mosquitoes-disney-world/,Smartbid|(V1) Smartbid-Heres-Why-Youll_US_DESKTOP_1135846,Total Past - US - D - SC,"6,086,041",0.73%,"44,723",$0.310,$2.29,0.38%,0.38%,171,$81.38,"$13,915.20",$0.43,
3011643708,#NAME?,${region:capitalized}$: Say goodbye to expensive solar panels if you live in ${city:capitalized}$,This new program offers solar + home battery for no cost at install to qualifed homeowners. Click here to see if your zip qualifies. ,https://local.solarpowerprograms.com/survey/aVgOn13CNL8iOnQ6beczk0IxxPEfQSV4YExg57v7,All Regions - Desktop -  6.27 - BROAD no chicago,Guru Digital Direct - Powerhome Solar - SC,"8,376,873",0.09%,"7,326",$1.900,$1.66,3.43%,3.17%,251,$55.40,"$13,906.39",$0.63,
2938587883,#NAME?,These Cars Are So Loaded It's Hard to Believe They're So Cheap,,https://mysearches.net/index.php?rgid=96098,new cars 2020 cheap_desk_scott,Nimble 5 - mysearches.TB.SPesznecker.307- SC,"6,181,875",0.33%,"20,373",$0.680,$2.23,59.57%,59.50%,"12,137",$1.13,"$13,762.54",$0.45,
2988865456,#NAME?,Casino CEO Gifts Salary As Free Spins In ${region:capitalized}$,,https://mistand-claheath.icu/4e62ae99-e744-4350-8c84-21742a14a903?site=%7Bsite%7D&site_id=%7Bsite_id%7D&title=%7Btitle%7D&platform=%7Bplatform%7D&campaign_id=%7Bcampaign_id%7D&campaign_item_id=%7Bcampaign_item_id%7D&thumbnail=%7Bthumbnail%7D&click_id=%7Bclick_id%7D,Fixed Mobile,SON,"7,821,199",0.33%,"25,940",$0.520,$1.73,0.11%,0.10%,28,$484.11,"$13,555.11",$0.25,
2937428020,#NAME?,The IRS is Forgiving Millions in Tax Debt - Yet Few Have Applied For Relief,,https://iebqqirg.com/click?trvid=10052&click_id=%7Bclick_id%7D&camp_id=%7Bcampaign_id%7D&image_id=IMG4122721&section_name=%7Bsite%7D&title_id=TTL1635870&site_id=%7Bsite_id%7D&camp_name=TAB1003&form_id=TYP401&brand_source=FSI-TAB&source_id=TAB&brand_id=FSI,TAB1003,MIADVG 1 - SC,"6,147,357",0.34%,"20,735",$0.650,$2.19,3.78%,3.77%,784,$17.15,"$13,443.22",$0.68,
2992619455,#NAME?,Most Affordable Camper Vans,,https://searchtopics.net/index.php?rgid=122724,Camper Vans_DT_Taboola,Nimble 5 - SearchTopics.TB.JPowers.502 (Auto) - SC,"6,967,198",0.51%,"35,279",$0.380,$1.92,28.52%,28.52%,"10,063",$1.33,"$13,390.28",$0.28,
2998983760,#NAME?,7 Discounts Seniors Only Get If They Ask,,https://track.nationalpenny.com/cdd9b824-1c50-45f7-b992-7c61714a7d5e?site=%7Bsite%7D&site_id=%7Bsite_id%7D&title=%7Btitle%7D&platform=%7Bplatform%7D&campaign_id=%7Bcampaign_id%7D&campaign_item_id=%7Bcampaign_item_id%7D&thumbnail=%7Bthumbnail%7D&click_id=%7Bclick_id%7D,SL 1 - DT,Ghost Media - Senior Listicle - SC,"13,309,214",0.31%,"40,876",$0.330,$1.00,1.68%,1.68%,687,$19.34,"$13,287.44",$0.34,
3012570139,#NAME?,All Adults Over 50 Should Claim This Huge Benefit (Check If You Qualify),Americans over 50 are advised to claim this today.,http://click.gospect.com/3ca5b0a1-8193-4a14-8343-0cbee5acc20b,Life - Mobile - Tier1,Adolent - MoneyDoubled.com - SC,"1,131,456",2.53%,"28,680",$0.450,$11.43,6.16%,5.85%,"1,767",$7.32,"$12,930.87",$1.01,
2989488828,#NAME?,If Your Dog Eats Grass (Do This Every Day),,https://www2.ultimatedoghealth.com/cid/7013w000001vAK7AAM,4/17/21 - Nutra Thrive Dog - MOB/TAB - UPN WL - BTEST 1.0,[GH] NutraThrive - SC,"3,162,129",1.23%,"38,830",$0.330,$4.08,0.34%,0.34%,132,$97.66,"$12,891.49",$0.40,
2987756918,#NAME?,Slot Machines Can Be Easy to Beat ( If You Read This ),Casinos are not happy about this free entertainment site that allows anyone to win huge progressive slot jackpots. But what can they do about it? Free spins and coins available today!,https://nqkds.voluumtrk.com/1eb7502e-be58-44ca-ac6a-9c36278fef4a,cs_android_us_MAIN_2,Mobilitr - NSOF - CS - SC,"1,051,256",1.80%,"18,895",$0.670,$12.12,5.74%,5.73%,"1,084",$11.75,"$12,741.54",$0.90,
-,#NAME?,CDC mask rules for fully vaccinated explained,,https://insight.adsrvr.org/track/clk?imp=4175f743-886a-4054-b0ee-398763ef9d28&ag=0ysi8zm&sfe=12f6db1d&sig=fNC8ryqel1aewpdYA2GPF9GXJypbAtVl-oE4Qnm28Vw.&crid=mxbl3tz0&cf=2259168&fq=0&t=1&td_s=www.wunderground.com&rcats=pmr&mcat=dv-51001818&mste=&mfld=4&mssi=None&mfsi=jh3rofesnp&sv=taboola&uhow=54&agsa=&wp=${AUCTION_PRICE}&rgco=United%20States&rgre=Texas&rgme=635&rgci=Cedar%20Park&rgz=78613&dt=PC&osf=Windows&os=Windows10&br=Chrome&svpid=1194714&rlangs=en&mlang=&did=9850229&rcxt=Other&tmpc=25.55&vrtd=&osi=&osv=&daid=&dnr=0&vpb=&c=OAFQAVgFeG-AAQGIAQM.&dur=CiYKDWNoYXJnZS1hbGwtMjAiFQjs__________8BEghpYXhkMDA0dAojCgdsYTJkMHYxEL45IhUIxI_WhAESDWRyMzBzaGFyZXRoaXMKMAoMY2hhcmdlLWFsbC0xIiAI____________ARITdHRkX2RhdGFfZXhjbHVzaW9ucwo-CiFjaGFyZ2UtbWF4RG91YmxlVmVyaWZ5QnJhbmRTYWZldHkiGQjb__________8BEgxkb3VibGV2ZXJpZnkQvjk.&durs=g68wwu&crrelr=&npt=4&svscid=495404923&mdl=Chrome%20-%20Windows&adpt=tb_ltaboola&ipl=495404923&pcm=1&ict=WiFi&said=282419540495576630&auct=1&us_privacy=1---&r=https://ad.doubleclick.net/ddm/trackclk/N1395.284566THETRADEDESK/B22602652.305234196;dc_trk_aid=498171129;dc_trk_cid=152061727;dc_lat=;dc_rdid=;tag_for_child_directed_treatment=;tfua=;ltd=,TheTradeDesk - Safe- Always On,TheTradeDesk - Default Seat,"1,256,095",0.32%,"4,020",$3.100,$9.92,0.00%,0.00%,0,$0.00,"$12,464.26",$1.39,
2997844086,#NAME?,Don't play this game if you are under 40 years old,,https://click.gamingtrk.com/1ab7e989-b075-4d3b-af96-0296954e94bb,RAID_US_dsk_PubResearch,Gdprod GmbH (Gamesvid) USD- SC,"6,074,522",0.25%,"14,997",$0.830,$2.04,5.81%,5.81%,871,$14.21,"$12,376.77",$0.30,
3012527853,#NAME?,Derms Share the Most Common Skin Misdiagnoses,"Here are the four skin conditions that are often misdiagnosed, according to dermatologists.",https://www.allure.com/story/misdiagnosed-skin-conditions?utm_source=taboola&utm_medium=display&utm_campaign=paid-spon-rinvoqAD-7907997&utm_brand=allure,Drop ID 7907997_Allure_ABBVIE_Health-ABBVIE-2021Q2-The Lifestyle-Rinvoq AD 2021_TB Data,Conde Nast Brands - Branded Content - SC,"3,928,001",0.44%,"17,457",$0.710,$3.15,0.01%,0.01%,1,"$12,366.34","$12,366.34",$0.41,
3014935973,#NAME?,New $49 Wearable AC Is Taking The US By Storm This Summer,,https://lmzzi.rdtk.io/60c724948b2ee90001758d07?ref_id=%7Bclick_id%7D&sub1=%7Bsite%7D&sub2=%7Bthumbnail%7D&sub3=%7Btitle%7D&sub4=%7Btimestamp%7D&sub5=%7Bplatform%7D&sub6=%7Bcampaign_id%7D&sub7=%7Bcampaign_item_id%7D&sub8=%7Bsite_id%7D,[KN] - Blast Auxiliary Personal Fan - EN - 3628- Internal-Taboola_BPF_EN_Mob_Whitelist_iOS_dup1,DFO - Global Performance Commerce - Khang - SC,"2,358,256",0.95%,"22,456",$0.540,$5.16,0.00%,0.00%,0,$0.00,"$12,172.75",$0.58,
2991776797,#NAME?,Best & Worst Refinance Mortgage Companies Of 2021,,https://reviews.comparisons.org/mortgage/?aff=1169&sub=RefinanceRVWS_Desk&aux=%7Bcampaign_item_id%7D&logos=0&xcode=%7Bclick_id%7D,Refinance RVWS Desktop1,Media Force - Refinance - SC,"5,404,549",0.12%,"6,344",$1.910,$2.24,1.53%,1.53%,97,$124.78,"$12,103.34",$0.61,
2937928804,#NAME?,Avoid Spelling Errors With This Helpful Browser Extension,,https://www.grammarly.com,NA - Video SC - Desktop,Grammarly - SC,"7,661,194",0.35%,"26,798",$0.450,$1.57,2.76%,2.76%,739,$16.27,"$12,023.39",$0.24,
2982461535,#NAME?,What drivers with daytime headlights should know (Hint: it saves many money),,https://www.discountdrivers.com/auto-insurance/?flux_fts=pxiltxoxqactiqopqlexlpaoxzxtpoatllooz99f2f&a=m&ia=car20-1&h=1020&kw=ta-ins-1020,AutoI US Mob Aud Acx,Consumer Daily - Car Insurance - SC,"3,268,367",1.32%,"43,030",$0.280,$3.65,2.67%,2.67%,"1,149",$10.37,"$11,913.51",$0.42,
3006357732,#NAME?,New Acura's Finally On Sale,,https://searchtopics.net/index.php?rgid=127823,Acura_DT,Nimble 5 - SearchTopics.TB.JPowers.502 (Auto) - SC,"5,362,387",0.32%,"16,910",$0.700,$2.21,30.17%,30.16%,"5,101",$2.32,"$11,840.34",$0.40,
3012191116,#NAME?,"20 Odd Hells Angels Rules, No. 10 Is Mandatory",,http://maternityweek.com/lifestyle/insider-secrets/club-rules-hells-angels/,432819| Hells New | M | MW | Chrome | Clicks,AdRizer - PubOcean - MaternityWeek - SC,"1,963,374",3.00%,"58,969",$0.200,$5.86,0.78%,0.78%,462,$24.90,"$11,504.96",$0.52,
3010770673,#NAME?,${region:capitalized}$ Say Goodbye To Expensive Solar Panels If You Live In ${city:capitalized}$,Do This Instead Of Paying High Electricity Bills (its Genius),https://track.roinattrack.com/e9f4ff2c-275d-48bb-9771-a12fd99aab23,Amplify - Solar Powerhome - MO - Zips,Amplify Solar Marketing - SC,"8,835,045",0.23%,"20,408",$0.560,$1.30,1.05%,1.04%,214,$53.66,"$11,484.25",$0.32,
3003217369,#NAME?,"Nagelpilze? Versuchen sie dies, wenn sie an Nagelpilzen leiden.",,https://skincosmetiks.com/,best1mobi,Klimovich IP - SC,"3,361,875",2.32%,"77,893",$0.150,$3.40,4.40%,4.39%,"3,426",$3.34,"$11,425.96",$0.19,
3011976621,#NAME?,${region:capitalized}$ Drivers With No DUI's Getting A Pay Day This July (Check If You Qualify)  ,,https://articles.comparisons.org/why-did-no-one-tell-drivers-with-no-tickets-in-3-years-about-this-rule-v5.php?aff=1169&sub=Auto_Insurance_Desktop_Test&aux=%7Bcampaign_item_id%7D&logos=0&xcode=%7Bclick_id%7D&aff_unique3=%7Bcampaign_id%7D&aff_unique5=%7Bcampaign_item_id%7D,Auto Insurance Desktop Test,Media Force - Car Insurance - SC,"1,888,888",0.75%,"14,153",$0.810,$6.03,6.90%,6.90%,977,$11.66,"$11,389.34",$0.81,
3003240114,#NAME?,${city:capitalized}$ in Aufregung: Das zahlt die Krankenkasse beim Hörgeräte-Kauf,,https://cdn.hoergeraete.hoeren-heute.de/sparen/?aud_h=2qASJILrO5jgeWhJalVaNz&aud_c=Tb2372&utm_content=%7Bcampaign_item_id%7D&utm_publisher_ID=%7Bsite%7D&mkt_tool_id=8fbe8d&utm_term=8fbe8d,de_de_hoe_display_taboola_de_hh_sparen_acq_mobile_audibene-de2-sc_ACT0000030062ACT,Audibene - DE 2- SC,"2,439,127",1.19%,"29,101",$0.390,$4.66,0.97%,0.97%,281,$40.46,"$11,369.62",$0.26,
2995288466,#NAME?,"Got $1,000 to Invest? Here’s our Idea",,https://www.fool.com/mms/mark/a-sa-5g-1k?utm_source=taboola&utm_medium=contentmarketing&utm_campaign=5gsa-1k&aid=9463&paid=9463&waid=9463&source=esatabwdg0211620&psource=esatabwdg0211620&wsource=esatabwdg0211620,pn:5gsa-1k|pr:pros|tt:other|dt:desktop|c1:pwl|c2:upwork-swift|da:02.01.2021|sc:esatabwdg0211620,The Motley Fool US - 5 - SC,"3,524,138",0.18%,"6,422",$1.740,$3.18,0.16%,0.16%,10,"$1,119.35","$11,193.50",$0.65,
2984379696,#NAME?,Casinos Don't Want You To Do This; But They Can't Stop You,3 Steps To Tell A Slot is Close To Hitting The Jackpot,https://nqkds.voluumtrk.com/1eb7502e-be58-44ca-ac6a-9c36278fef4a,slm_ios_us_highbid_1_LOW,Mobilitr - NSOF - SLM - SC,"1,680,112",0.76%,"12,781",$0.870,$6.64,4.06%,4.06%,519,$21.51,"$11,162.24",$0.59,
2969364677,#NAME?,Casinos Don't Want You To Do This; But They Can't Stop You,Slot Machines Can Be Easy To Win (But Only If You Know This),https://nqkds.voluumtrk.com/1eb7502e-be58-44ca-ac6a-9c36278fef4a,hof_android_us_MAIN,Mobilitr - NSOF - HOF - SC,"1,292,800",1.62%,"20,938",$0.530,$8.57,6.33%,6.32%,"1,325",$8.36,"$11,079.71",$0.70,
3015069647,#NAME?,Jury Finds Roundup Responsible For Lymphoma | Bayer To Pay $10 Billion,If you used Roundup and were diagnosed with Lymphoma you may be eligible for compensation. See how.,https://myroundupinjury.com/signup/,Copy of Mob_Roundup-4b,NIB Direct - RoundUp - SC,"2,209,088",0.58%,"12,892",$0.860,$4.99,0.18%,0.17%,23,$478.97,"$11,016.35",$0.48,
3015707715,#NAME?,Try It Daily At Home May Make You Keep Slim,Limited Time Special 50% Off,https://track.bestbeautyclub.com/d8be517d-3bb3-4eaa-a10e-b2d2ad13bcb5?site=%7Bsite%7D&site_id=%7Bsite_id%7D&title=%7Btitle%7D&platform=%7Bplatform%7D&campaign_id=%7Bcampaign_id%7D&campaign_item_id=%7Bcampaign_item_id%7D&thumbnail=%7Bthumbnail%7D&click_id=%7Bclick_id%7D&site_domain=%7Bsite_domain%7D,M-UK-代餐-0712-mobile,Orange Technology - SC,"4,160,788",1.04%,"43,244",$0.250,$2.64,0.66%,0.66%,284,$38.71,"$10,992.94",$0.27,
3014200571,#NAME?,New Anti-Mosquito Device Is Taking ${region:capitalized}$ By Storm,Mosquitoes Were Eating Me Alive Until A Friend Showed Me This New Anti-Mosquito Light. Not A Single Bite Since I Turned It On!,https://tick.ponira.com/801940dc-4612-4280-b160-33240fd8a62b?site=%7Bsite%7D&site_id=%7Bsite_id%7D&title=%7Btitle%7D&platform=%7Bplatform%7D&campaign_id=%7Bcampaign_id%7D&campaign_item_id=%7Bcampaign_item_id%7D&thumbnail=%7Bthumbnail%7D&campaign_name=%7Bcampaign_name%7D&utm_campaign=%7Bcampaign_name%7D&utm_medium=%7Bsite_id%7D&click_id=%7Bclick_id%7D,cola_SO00061@A1_colapamarket_bug_us_mobile_20210707_t1132_je_ios,Yidian Hudong Tech Co.ltd - 1 - SC,"3,750,092",0.50%,"18,768",$0.590,$2.93,1.13%,1.13%,212,$51.76,"$10,972.42",$0.32,
3014658476,#NAME?,Don't play this game if you are under 40 years old,,https://trk.game-raiders.com/a099b5c1-e08f-4c95-908a-0294a5eae3af,RAID_CA_dsk_ron,Gdprod GmbH (Gamesvid) USD- SC,"7,560,874",0.31%,"23,668",$0.460,$1.45,3.98%,3.98%,943,$11.61,"$10,950.56",$0.23,
